"specificationID","specificationSelector","classID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleUID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleStatus","ruleSelector"
"NDR-5.0","NDR-5_0","NDR","section_10.8.7","Section 10.8.7. Representation terms","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.8.7","10-64","Element with simple content has representation term","rule-csc-has-rep-term","rule_10-64","NDR-5.0-rule_10-64","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-64","[""REF"",""EXT""]","Constraint","text","Within the schema, the name of an element declaration that is of simple content SHOULD use an appropriate representation term as found in Table 10-2, Property representation terms.","current","NDR-5_0-rule_10-64"
"NDR-5.0","NDR-5_0","NDR","section_10.8.7","Section 10.8.7. Representation terms","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.8.7","10-65","Element with complex content has representation term when appropriate","","rule_10-65","NDR-5.0-rule_10-65","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-65","[""REF"",""EXT""]","Constraint","text","Within the schema, the name of an element declaration that is of complex content, and that corresponds to a concept listed in Table 10-2, Property representation terms, SHOULD use a representation term from that table.","current","NDR-5_0-rule_10-65"
"NDR-5.0","NDR-5_0","NDR","section_10.8.7","Section 10.8.7. Representation terms","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.8.7","10-66","Element with complex content has representation term only when appropriate","","rule_10-66","NDR-5.0-rule_10-66","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-66","[""REF"",""EXT""]","Constraint","text","Within the schema, the name of an element declaration that is of complex content and that does not correspond to a concept listed in Table 10-2, Property representation terms SHOULD NOT use a representation term.","current","NDR-5_0-rule_10-66"
"NDR-5.0","NDR-5_0","NDR","section_10.9","Section 10.9. Machine-readable annotations","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9","10-67","Machine-readable annotations are valid","","rule_10-67","NDR-5.0-rule_10-67","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-67","[""REF"",""EXT""]","Constraint","text","Every element information item or attribute information item that appears as a machine-readable annotation in a schema MUST be a valid instance, according to its specification.","current","NDR-5_0-rule_10-67"
"NDR-5.0","NDR-5_0","NDR","section_10.9.1.1","Section 10.9.1.1. Deprecation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.1.1","10-68","Component marked as deprecated is deprecated component","","rule_10-68","NDR-5.0-rule_10-68","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-68","[""REF"",""EXT""]","Interpretation","text","A schema component that has an attribute appinfo:deprecated with a value of true MUST be a deprecated component.","current","NDR-5_0-rule_10-68"
"NDR-5.0","NDR-5_0","NDR","section_10.9.1.1","Section 10.9.1.1. Deprecation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.1.1","10-69","Deprecated annotates schema component","rule-use-of-deprecated","rule_10-69","NDR-5.0-rule_10-69","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-69","[""REF"",""EXT""]","Constraint","schematron","The attribute appinfo:deprecated MUST be owned by an element with a namespace name http://www.w3.org/2001/XMLSchema.","current","NDR-5_0-rule_10-69"
"NDR-5.0","NDR-5_0","NDR","section_10.9.1.2","Section 10.9.1.2. External adapters","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.1.2","10-70","External import indicator annotates import","rule-owner-of-appinfo-conformantindicator","rule_10-70","NDR-5.0-rule_10-70","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-70","[""REF"",""EXT""]","Constraint","schematron","The attribute {http://release.niem.gov/niem/appinfo/5.0/}externalImportIndicator MUST be owned by an element xs:import.","current","NDR-5_0-rule_10-70"
"NDR-5.0","NDR-5_0","NDR","section_10.9.1.2","Section 10.9.1.2. External adapters","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.1.2","10-71","External adapter type indicator annotates complex type","rule-owner-of-appinfo-externaladaptertypeindicator","rule_10-71","NDR-5.0-rule_10-71","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-71","[""REF"",""EXT""]","Constraint","schematron","The attribute appinfo:externalAdapterTypeIndicator MUST be owned by an element xs:complexType.","current","NDR-5_0-rule_10-71"
"NDR-5.0","NDR-5_0","NDR","section_10.9.1.3","Section 10.9.1.3. appinfo:appliesToTypes annotation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.1.3","10-72","appinfo:appliesToTypes annotates metadata element","rule-owner-of-appinfo-appliestotypes","rule_10-72","NDR-5.0-rule_10-72","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-72","[""REF"",""EXT""]","Constraint","schematron","The attribute appinfo:appliesToTypes MUST be owned by a metadata element.","current","NDR-5_0-rule_10-72"
"NDR-5.0","NDR-5_0","NDR","section_10.9.1.3","Section 10.9.1.3. appinfo:appliesToTypes annotation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.1.3","10-73","appinfo:appliesToTypes references types","","rule_10-73","NDR-5.0-rule_10-73","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-73","[""SET""]","Constraint","schematron","Every item in @appinfo:appliesToTypes MUST resolve to a type.","current","NDR-5_0-rule_10-73"
"NDR-5.0","NDR-5_0","NDR","section_10.9.1.4","Section 10.9.1.4. appinfo:appliesToElements annotation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.1.4","10-74","appinfo:appliesToElements annotates metadata element","rule-owner-of-appinfo-appliestoelements","rule_10-74","NDR-5.0-rule_10-74","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-74","[""REF"",""EXT""]","Constraint","schematron","The attribute appinfo:appliesToElements MUST be owned by a metadata element.","current","NDR-5_0-rule_10-74"
"NDR-5.0","NDR-5_0","NDR","section_10.9.1.4","Section 10.9.1.4. appinfo:appliesToElements annotation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.1.4","10-75","appinfo:appliesToElements references elements","","rule_10-75","NDR-5.0-rule_10-75","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-75","[""SET""]","Constraint","schematron","Every item in @appinfo:appliesToElements MUST resolve to an element.","current","NDR-5_0-rule_10-75"
"NDR-5.0","NDR-5_0","NDR","section_10.9.2","Section 10.9.2. Local terminology","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.2","10-76","appinfo:LocalTerm annotates schema","","rule_10-76","NDR-5.0-rule_10-76","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-76","[""REF"",""EXT""]","Constraint","schematron","The element appinfo:LocalTerm MUST be application information on an element xs:schema.","current","NDR-5_0-rule_10-76"
"NDR-5.0","NDR-5_0","NDR","section_10.9.2","Section 10.9.2. Local terminology","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.9.2","10-77","appinfo:LocalTerm has literal or definition","","rule_10-77","NDR-5.0-rule_10-77","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-77","[""REF"",""EXT""]","Constraint","schematron","The element {http://release.niem.gov/niem/appinfo/5.0/}LocalTerm MUST have a literal or definition.","current","NDR-5_0-rule_10-77"
"NDR-5.0","NDR-5_0","NDR","section_10.10","Section 10.10. NIEM structural facilities","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_10.10","10-78","Use structures consistent with specification","","rule_10-78","NDR-5.0-rule_10-78","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_10-78","[""REF"",""EXT"",""INS"",""SET""]","Constraint","text","Any schema or instance MUST use the NIEM structures namespace consistent with the schema as it is defined in Appendix B, Structures namespace, below.","current","NDR-5_0-rule_10-78"
"NDR-5.0","NDR-5_0","NDR","section_11.1","Section 11.1. Type definition components","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1","11-1","Name of type ends in Type","","rule_11-1","NDR-5.0-rule_11-1","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-1","[""REF"",""EXT""]","Constraint","schematron","The name of a proxy type does not end in ""Type"".  A type definition schema component that does not define a proxy type MUST have a name that ends in ""Type"".","current","NDR-5_0-rule_11-1"
"NDR-5.0","NDR-5_0","NDR","section_11.1","Section 11.1. Type definition components","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1","11-2","Only types have name ending in Type or SimpleType","","rule_11-2","NDR-5.0-rule_11-2","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-2","[""REF"",""EXT""]","Constraint","schematron","A schema component with a name that ends in 'SimpleType' MUST be a simple type definition.  A schema component with a name that ends in 'Type' and does not end in 'SimpleType' MUST be a complex type definition.","current","NDR-5_0-rule_11-2"
"NDR-5.0","NDR-5_0","NDR","section_11.1.1","Section 11.1.1. Type definition hierarchy","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.1","11-3","Base type definition defined by conformant schema","","rule_11-3","NDR-5.0-rule_11-3","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-3","[""REF"",""EXT""]","Constraint","schematron","The {base type definition} of a type definition MUST have the target namespace or the XML Schema namespace or a namespace that is imported as conformant.","current","NDR-5_0-rule_11-3"
"NDR-5.0","NDR-5_0","NDR","section_11.1.2","Section 11.1.2. Simple type definition","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.2","11-4","Name of simple type ends in SimpleType","","rule_11-4","NDR-5.0-rule_11-4","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-4","[""REF"",""EXT""]","Constraint","schematron","A simple type definition schema component MUST have a name that ends in ""SimpleType"".","current","NDR-5_0-rule_11-4"
"NDR-5.0","NDR-5_0","NDR","section_11.1.2.1","Section 11.1.2.1. Derivation by list","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.2.1","11-5","Use lists only when data is uniform","","rule_11-5","NDR-5.0-rule_11-5","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-5","[""REF"",""EXT""]","Constraint","text","Within the schema, a simple type definition that uses xs:list SHOULD NOT be defined if any member of the list requires a property or metadata that is different than other members of the list. All members of the list SHOULD have the same metadata, and should be related via the same properties.","current","NDR-5_0-rule_11-5"
"NDR-5.0","NDR-5_0","NDR","section_11.1.2.1","Section 11.1.2.1. Derivation by list","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.2.1","11-6","List item type defined by conformant schemas","","rule_11-6","NDR-5.0-rule_11-6","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-6","[""REF"",""EXT""]","Constraint","schematron","The item type of a list simple type definition MUST have a target namespace equal to the target namespace of the XML Schema document within which it is defined, or a namespace that is imported as conformant by the schema document within which it is defined.","current","NDR-5_0-rule_11-6"
"NDR-5.0","NDR-5_0","NDR","section_11.1.2.2","Section 11.1.2.2. Derivation by union","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.2.2","11-7","Union member types defined by conformant schemas","","rule_11-7","NDR-5.0-rule_11-7","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-7","[""REF"",""EXT""]","Constraint","schematron","Every member type of a union simple type definition MUST have a target namespace that is equal to either the target namespace of the XML Schema document within which it is defined or a namespace that is imported as conformant by the schema document within which it is defined.","current","NDR-5_0-rule_11-7"
"NDR-5.0","NDR-5_0","NDR","section_11.1.2.3","Section 11.1.2.3. Code simple types","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.2.3","11-8","Name of a code simple type ends in CodeSimpleType","","rule_11-8","NDR-5.0-rule_11-8","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-8","[""REF"",""EXT""]","Constraint","schematron","A simple type definition schema component that has an enumeration facet or that is derived from a code simple type SHOULD have a name that ends in ""CodeSimpleType"".","current","NDR-5_0-rule_11-8"
"NDR-5.0","NDR-5_0","NDR","section_11.1.2.3","Section 11.1.2.3. Code simple types","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.2.3","11-9","Code simple type corresponds to a code list","","rule_11-9","NDR-5.0-rule_11-9","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-9","[""REF"",""EXT""]","Constraint","text","A simple type SHOULD have a name ending in CodeSimpleType if and only if it has a correspondence to a list of distinct conceptual entities.","current","NDR-5_0-rule_11-9"
"NDR-5.0","NDR-5_0","NDR","section_11.1.2.3","Section 11.1.2.3. Code simple types","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.2.3","11-10","Attribute of code simple type has code representation term","rule-attribute-of-code-simple-type-has-code-rep-term","rule_11-10","NDR-5.0-rule_11-10","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-10","[""REF"",""EXT""]","Constraint","schematron","An attribute with a type that is a code simple type SHOULD have a name with representation term ""Code""","current","NDR-5_0-rule_11-10"
"NDR-5.0","NDR-5_0","NDR","section_11.1.3","Section 11.1.3. Complex type definition","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.1.3","11-11","Complex type with simple content has structures:SimpleObjectAttributeGroup","rule-ct-sc-has-soag","rule_11-11","NDR-5.0-rule_11-11","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-11","[""REF"",""EXT""]","Constraint","schematron","A complex type definition with simple content schema component with a derivation method of extension that has a base type definition that is a simple type MUST incorporate the attribute group {http://release.niem.gov/niem/structures/5.0/}SimpleObjectAttributeGroup.   A data type for a kind of passport.","current","NDR-5_0-rule_11-11"
"NDR-5.0","NDR-5_0","NDR","section_11.2.1","Section 11.2.1. Element declaration","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.2.1","11-12","Element type does not have a simple type name","","rule_11-12","NDR-5.0-rule_11-12","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-12","[""REF"",""EXT""]","Constraint","schematron","The {type definition} of an element declaration MUST NOT have a {name} that ends in 'SimpleType'.","current","NDR-5_0-rule_11-12"
"NDR-5.0","NDR-5_0","NDR","section_11.2.1","Section 11.2.1. Element declaration","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.2.1","11-13","Element type is from conformant namespace","","rule_11-13","NDR-5.0-rule_11-13","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-13","[""REF"",""EXT""]","Constraint","schematron","The {type definition} of an element declaration MUST have a {target namespace} that is the target namespace, or one that is imported as conformant.","current","NDR-5_0-rule_11-13"
"NDR-5.0","NDR-5_0","NDR","section_11.2.1","Section 11.2.1. Element declaration","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.2.1","11-14","Name of element that ends in Abstract is abstract","","rule_11-14","NDR-5.0-rule_11-14","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-14","[""REF"",""EXT""]","Constraint","schematron","An element declaration SHOULD have a name that ends in 'Abstract', 'AugmentationPoint', or 'Representation' if and only if it has the {abstract} property with a value of ""true"".","current","NDR-5_0-rule_11-14"
"NDR-5.0","NDR-5_0","NDR","section_11.2.1.1","Section 11.2.1.1. Object element declarations","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.2.1.1","11-15","Name of element declaration with simple content has representation term","rule-ref-el-csc-uses-rep-term","rule_11-15","NDR-5.0-rule_11-15","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-15","[""REF"",""EXT""]","Constraint","schematron","The name of an element declaration that is of simple content SHOULD use a representation term.","current","NDR-5_0-rule_11-15"
"NDR-5.0","NDR-5_0","NDR","section_11.2.1.1","Section 11.2.1.1. Object element declarations","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.2.1.1","11-16","Name of element declaration with simple content has representation term","rule-set-el-csc-uses-rep-term","rule_11-16","NDR-5.0-rule_11-16","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-16","[""SET""]","Constraint","schematron","the name of an element declaration that is of simple content SHOULD use a representation term.","current","NDR-5_0-rule_11-16"
"NDR-5.0","NDR-5_0","NDR","section_11.2.2","Section 11.2.2. Element substitution group","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.2.2","11-17","Element substitution group defined by conformant schema","","rule_11-17","NDR-5.0-rule_11-17","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-17","[""REF"",""EXT""]","Constraint","schematron","An element substitution group MUST have either the target namespace or a namespace that is imported as conformant.","current","NDR-5_0-rule_11-17"
"NDR-5.0","NDR-5_0","NDR","section_11.2.3","Section 11.2.3. Attribute declaration","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.2.3","11-18","Attribute type defined by conformant schema","","rule_11-18","NDR-5.0-rule_11-18","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-18","[""REF"",""EXT""]","Constraint","schematron","The type of an attribute declaration MUST have the target namespace or the XML Schema namespace or a namespace that is imported as conformant.","current","NDR-5_0-rule_11-18"
"NDR-5.0","NDR-5_0","NDR","section_11.2.3","Section 11.2.3. Attribute declaration","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.2.3","11-19","Attribute name uses representation term","","rule_11-19","NDR-5.0-rule_11-19","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-19","[""REF"",""EXT""]","Constraint","schematron","An attribute name SHOULD end with a representation term.","current","NDR-5_0-rule_11-19"
"NDR-5.0","NDR-5_0","NDR","section_11.3.2.1","Section 11.3.2.1. Element use","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.3.2.1","11-20","Element or attribute declaration introduced only once into a type","rule-decl-introduced-once","rule_11-20","NDR-5.0-rule_11-20","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-20","[""REF"",""EXT""]","Constraint","text","Within the schema, an element declaration or attribute declaration MUST NOT be introduced more than once into a type definition. This applies to content acquired by a type by any means, including from a base type definition, via element substitution groups, or through the use of attribute groups.","current","NDR-5_0-rule_11-20"
"NDR-5.0","NDR-5_0","NDR","section_11.3.2.1","Section 11.3.2.1. Element use","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.3.2.1","11-21","Element reference defined by conformant schema","","rule_11-21","NDR-5.0-rule_11-21","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-21","[""REF"",""EXT""]","Constraint","schematron","An element reference MUST be to a component that has a namespace that is either the target namespace of the schema document in which it appears, or which is imported as conformant by that schema document.","current","NDR-5_0-rule_11-21"
"NDR-5.0","NDR-5_0","NDR","section_11.3.3","Section 11.3.3. Attribute use","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.3.3","11-22","Referenced attribute defined by conformant schemas","","rule_11-22","NDR-5.0-rule_11-22","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-22","[""REF"",""EXT""]","Constraint","schematron","An attribute {}ref MUST have the target namespace or a namespace that is imported as conformant.","current","NDR-5_0-rule_11-22"
"NDR-5.0","NDR-5_0","NDR","section_11.3.3.1","Section 11.3.3.1. Attribute group use","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.3.3.1","11-23","Schema uses only known attribute groups","rule-known-att-grp-refs","rule_11-23","NDR-5.0-rule_11-23","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-23","[""REF"",""EXT""]","Constraint","schematron","An attribute group reference MUST be structures:SimpleObjectAttributeGroup or have the IC-ISM or IC-NTK namespace.","current","NDR-5_0-rule_11-23"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1","Section 11.6.1. Human-readable documentation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1","11-24","Data definition does not introduce ambiguity","","rule_11-24","NDR-5.0-rule_11-24","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-24","[""REF"",""EXT""]","Constraint","text","Words or synonyms for the words within a data definition MUST NOT be reused as terms in the corresponding component name if those words dilute the semantics and understanding of, or impart ambiguity to, the entity or concept that the component represents.","current","NDR-5_0-rule_11-24"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1","Section 11.6.1. Human-readable documentation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1","11-25","Object class has only one meaning","","rule_11-25","NDR-5.0-rule_11-25","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-25","[""REF"",""EXT""]","Constraint","text","An object class MUST have one and only one associated semantic meaning (i.e., a single word sense) as described in the definition of the component that represents that object class.","current","NDR-5_0-rule_11-25"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1","Section 11.6.1. Human-readable documentation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1","11-26","Data definition of a part does not redefine the whole","","rule_11-26","NDR-5.0-rule_11-26","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-26","[""REF"",""EXT""]","Constraint","text","An object class MUST NOT be redefined within the definitions of the components that represent properties or subparts of that entity or class.","current","NDR-5_0-rule_11-26"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1","Section 11.6.1. Human-readable documentation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1","11-27","Do not leak representation into data definition","","rule_11-27","NDR-5.0-rule_11-27","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-27","[""REF"",""EXT""]","Constraint","text","A data definition SHOULD NOT contain explicit representational or data typing information such as number of characters, classes of characters, range of mathematical values, etc., unless the very nature of the component can be described only by such information.","current","NDR-5_0-rule_11-27"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1","Section 11.6.1. Human-readable documentation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1","11-28","Data definition follows 11179-4 requirements","","rule_11-28","NDR-5.0-rule_11-28","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-28","[""REF"",""EXT""]","Constraint","text","Each data definition MUST conform to the requirements for data definitions provided by [ISO 11179-4] Section 5.2, Requirements.","current","NDR-5_0-rule_11-28"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1","Section 11.6.1. Human-readable documentation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1","11-29","Data definition follows 11179-4 recommendations","","rule_11-29","NDR-5.0-rule_11-29","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-29","[""REF"",""EXT""]","Constraint","text","Each data definition SHOULD conform to the recommendations for data definitions provided by [ISO 11179-4] Section 5.3, Recommendations.","current","NDR-5_0-rule_11-29"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1","Section 11.6.1. Human-readable documentation","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1","11-30","xs:documentation has xml:lang","rule-xs-documentation-has-xml-lang","rule_11-30","NDR-5.0-rule_11-30","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-30","[""REF"",""EXT""]","Constraint","schematron","An occurrence of xs:documentation within the schema MUST be in the scope of an occurrence of attribute xml:lang that has a value that is not empty.","current","NDR-5_0-rule_11-30"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-31","Standard opening phrase for augmentation point element data definition","rule-sop-augmentation-point","rule_11-31","NDR-5.0-rule_11-31","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-31","[""REF"",""EXT""]","Constraint","schematron","The data definition for an augmentation point element SHOULD begin with standard opening phrase ""An augmentation point..."".","current","NDR-5_0-rule_11-31"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-32","Standard opening phrase for augmentation element data definition","rule-sop-augmentation","rule_11-32","NDR-5.0-rule_11-32","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-32","[""REF"",""EXT""]","Constraint","schematron","The data definition for an augmentation element SHOULD begin with the standard opening phrase ""Supplements..."" or ""Additional information about..."".","current","NDR-5_0-rule_11-32"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-33","Standard opening phrase for metadata element data definition","rule-sop-metadata","rule_11-33","NDR-5.0-rule_11-33","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-33","[""REF"",""EXT""]","Constraint","schematron","The data definition for a metadata element SHOULD begin with the standard opening phrase ""Metadata about..."" or ""Information that further qualifies..."".","current","NDR-5_0-rule_11-33"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-34","Standard opening phrase for association element data definition","rule-sop-association","rule_11-34","NDR-5.0-rule_11-34","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-34","[""REF"",""EXT""]","Constraint","schematron","The data definition for an association element that is not abstract SHOULD begin with the standard opening phrase ""An (optional adjectives) (relationship|association)..."".","current","NDR-5_0-rule_11-34"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-35","Standard opening phrase for abstract element data definition","rule-sop-abstract","rule_11-35","NDR-5.0-rule_11-35","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-35","[""REF"",""EXT""]","Constraint","schematron","The data definition for an abstract element SHOULD begin with the standard opening phrase ""A data concept..."".","current","NDR-5_0-rule_11-35"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-36","Standard opening phrase for date element or attribute data definition","rule-sop-date","rule_11-36","NDR-5.0-rule_11-36","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-36","[""REF"",""EXT""]","Constraint","schematron","The data definition for an element or attribute with a date representation term SHOULD begin with the standard opening phrase ""(A|An) (optional adjectives) (date|month|year)..."".","current","NDR-5_0-rule_11-36"
"NDR-5.0","NDR-5_0","NDR","section_11.6.1.1.1","Section 11.6.1.1.1. Element and attribute opening phrases","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#section_11.6.1.1.1","11-37","Standard opening phrase for quantity element or attribute data definition","rule-sop-quantity","rule_11-37","NDR-5.0-rule_11-37","https://niem.github.io/NIEM-NDR/v5.0/niem-ndr.html#rule_11-37","[""REF"",""EXT""]","Constraint","schematron","The data definition for an element or attribute with a quantity representation term SHOULD begin with the standard opening phrase ""An (optional adjectives) (count|number)..."".","current","NDR-5_0-rule_11-37"
